Experiment name,Biological sample category,Biological sample name,MS/MS sample name,Cluster,Protein name,Protein accession numbers,Alternate IDs,Database sources,Protein molecular weight (Da),Protein identification probability,Exclusive unique peptide count,Exclusive unique spectrum count,Total spectrum count,Percentage of total spectra,Percentage sequence coverage,Length
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1 (P49590)","Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1",P49590,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,889.60",92.10%,0,0,1,0.00%,1.78%,506
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3 (P55769),NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3,P55769,,Uniprot_swissprot_human_JUN08_2018.fasta,"14,173.80",98.70%,0,0,0,0.00%,0.00%,128
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1 (P68104),Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1,P68104,,Uniprot_swissprot_human_JUN08_2018.fasta,"50,141.20",100.00%,1,1,57,0.12%,16.70%,462
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3 (P21912)","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3",P21912,,Uniprot_swissprot_human_JUN08_2018.fasta,"31,631.00",40.50%,0,0,0,0.00%,0.00%,280
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3 (P46781),40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3,P46781,,Uniprot_swissprot_human_JUN08_2018.fasta,"22,592.50",98.90%,0,0,0,0.00%,0.00%,194
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4 (P46782),40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4,P46782,,Uniprot_swissprot_human_JUN08_2018.fasta,"22,877.00",100.00%,2,2,2,0.00%,5.39%,204
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of V-type proton ATPase subunit B, kidney isoform OS=Homo sapiens OX=9606 GN=ATP6V1B1 PE=1 SV=3 (P15313)","V-type proton ATPase subunit B, kidney isoform OS=Homo sapiens OX=9606 GN=ATP6V1B1 PE=1 SV=3",P15313,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,834.40",100.00%,0,0,6,0.01%,8.38%,513
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1 (P51149),Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1,P51149,,Uniprot_swissprot_human_JUN08_2018.fasta,"23,490.00",97.70%,1,1,1,0.00%,4.83%,207
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1 (P62191),26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1,P62191,,Uniprot_swissprot_human_JUN08_2018.fasta,"49,186.40",22.60%,0,0,1,0.00%,2.27%,440
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 (P30101),Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,P30101,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,784.60",100.00%,2,2,2,0.00%,1.98%,505
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1,"P0DMV8,P0DMV9",,Uniprot_swissprot_human_JUN08_2018.fasta,"70,054.00",100.00%,1,1,22,0.05%,10.30%,641
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Phosphoglycerate mutase 2 OS=Homo sapiens OX=9606 GN=PGAM2 PE=1 SV=3 (P15259),Phosphoglycerate mutase 2 OS=Homo sapiens OX=9606 GN=PGAM2 PE=1 SV=3,P15259,,Uniprot_swissprot_human_JUN08_2018.fasta,"28,766.90",100.00%,1,1,2,0.00%,3.56%,253
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,P14625,,Uniprot_swissprot_human_JUN08_2018.fasta,"92,471.70",97.60%,0,0,11,0.02%,1.99%,803
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of V-type proton ATPase subunit D OS=Homo sapiens OX=9606 GN=ATP6V1D PE=1 SV=1 (Q9Y5K8),V-type proton ATPase subunit D OS=Homo sapiens OX=9606 GN=ATP6V1D PE=1 SV=1,Q9Y5K8,,Uniprot_swissprot_human_JUN08_2018.fasta,"28,264.30",99.30%,1,1,1,0.00%,4.45%,247
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2 (O14556)",Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,P04406,,Uniprot_swissprot_human_JUN08_2018.fasta,"36,053.40",100.00%,0,0,11,0.02%,7.46%,335
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1 (P30050),60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,P30050,,Uniprot_swissprot_human_JUN08_2018.fasta,"17,819.10",100.00%,1,1,1,0.00%,5.45%,165
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3 (P22314),Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,P22314,,Uniprot_swissprot_human_JUN08_2018.fasta,"117,850.30",100.00%,1,1,1,0.00%,1.13%,1058
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2 (P38646)","Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",P38646,,Uniprot_swissprot_human_JUN08_2018.fasta,"73,681.30",100.00%,2,2,2,0.00%,2.50%,679
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Trypsin-1 OS=Homo sapiens OX=9606 GN=PRSS1 PE=1 SV=1 (P07477),Trypsin-1 OS=Homo sapiens OX=9606 GN=PRSS1 PE=1 SV=1,P07477,,Uniprot_swissprot_human_JUN08_2018.fasta,"26,558.10",87.60%,0,0,1,0.00%,4.45%,247
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2 (Q9NVI7),ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2,Q9NVI7,,Uniprot_swissprot_human_JUN08_2018.fasta,"71,370.20",69.70%,0,0,0,0.00%,0.00%,634
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3 (P06899),Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3,P06899,,Uniprot_swissprot_human_JUN08_2018.fasta,"13,904.70",88.10%,0,0,5,0.01%,16.70%,126
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3 (P06899),Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=HIST2H2BF PE=1 SV=3,Q5QNW6,,Uniprot_swissprot_human_JUN08_2018.fasta,"13,920.60",78.00%,0,0,5,0.01%,16.70%,126
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2 (P04350),Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2,P04350,,Uniprot_swissprot_human_JUN08_2018.fasta,"49,585.50",99.90%,0,0,2,0.00%,2.93%,444
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=NSDHL PE=1 SV=2 (Q15738)","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=NSDHL PE=1 SV=2",Q15738,,Uniprot_swissprot_human_JUN08_2018.fasta,"41,900.80",99.40%,1,1,1,0.00%,2.41%,373
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2 (P06733),Beta-enolase OS=Homo sapiens OX=9606 GN=ENO3 PE=1 SV=5,P13929,,Uniprot_swissprot_human_JUN08_2018.fasta,"46,988.20",24.50%,0,0,0,0.00%,0.00%,434
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2 (P48735)","Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2",P48735,,Uniprot_swissprot_human_JUN08_2018.fasta,"50,910.40",24.60%,0,0,0,0.00%,0.00%,452
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1 (P68104),Elongation factor 1-alpha 2 OS=Homo sapiens OX=9606 GN=EEF1A2 PE=1 SV=1,Q05639,,Uniprot_swissprot_human_JUN08_2018.fasta,"50,470.60",100.00%,2,2,59,0.13%,16.20%,463
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3 (P27708),CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3,P27708,,Uniprot_swissprot_human_JUN08_2018.fasta,"242,982.50",100.00%,3,3,4,0.01%,1.66%,2225
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of 60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2 (P10809)","60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",P10809,,Uniprot_swissprot_human_JUN08_2018.fasta,"61,055.70",99.90%,1,1,1,0.00%,1.40%,573
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4 (P06744),Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4,P06744,,Uniprot_swissprot_human_JUN08_2018.fasta,"63,148.50",99.90%,1,1,1,0.00%,1.97%,558
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 (P04264)","Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6",P04264,,Uniprot_swissprot_human_JUN08_2018.fasta,"66,040.30",99.30%,0,0,1,0.00%,1.86%,644
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1 (P61006),Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1,P61006,,Uniprot_swissprot_human_JUN08_2018.fasta,"23,669.70",97.40%,1,1,2,0.00%,9.18%,207
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2 (P62917),60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2,P62917,,Uniprot_swissprot_human_JUN08_2018.fasta,"28,024.80",92.60%,1,1,1,0.00%,7.00%,257
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3 (P18085),ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3,P18085,,Uniprot_swissprot_human_JUN08_2018.fasta,"20,511.60",99.80%,1,1,1,0.00%,5.56%,180
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1 (P01116),GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1,P01116,,Uniprot_swissprot_human_JUN08_2018.fasta,"21,656.10",99.80%,1,1,1,0.00%,7.94%,189
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2 (Q13232),Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2,Q13232,,Uniprot_swissprot_human_JUN08_2018.fasta,"19,015.20",100.00%,2,3,4,0.01%,7.10%,169
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of ATP-dependent RNA helicase DDX3Y OS=Homo sapiens OX=9606 GN=DDX3Y PE=1 SV=2 (O15523),ATP-dependent RNA helicase DDX3Y OS=Homo sapiens OX=9606 GN=DDX3Y PE=1 SV=2,O15523,,Uniprot_swissprot_human_JUN08_2018.fasta,"73,155.80",100.00%,1,1,2,0.00%,3.33%,660
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3 (P07205),Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3,P07205,,Uniprot_swissprot_human_JUN08_2018.fasta,"44,797.10",96.60%,1,1,1,0.00%,2.88%,417
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE PE=1 SV=1 (Q96AT9),Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE PE=1 SV=1,Q96AT9,,Uniprot_swissprot_human_JUN08_2018.fasta,"24,927.80",98.80%,1,1,1,0.00%,5.26%,228
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3 (P62854),40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3,P62854,,Uniprot_swissprot_human_JUN08_2018.fasta,"13,015.50",96.10%,0,0,0,0.00%,0.00%,115
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1 (P62829),60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1,P62829,,Uniprot_swissprot_human_JUN08_2018.fasta,"14,865.90",98.00%,1,1,3,0.01%,5.71%,140
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3 (P62826),GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3,P62826,,Uniprot_swissprot_human_JUN08_2018.fasta,"24,423.10",100.00%,3,3,3,0.01%,13.00%,216
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1,P11142,,Uniprot_swissprot_human_JUN08_2018.fasta,"70,899.80",100.00%,5,5,28,0.06%,11.90%,646
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 (P62805),Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2,P62805,,Uniprot_swissprot_human_JUN08_2018.fasta,"11,367.70",77.90%,0,0,0,0.00%,0.00%,103
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2 (P16104),Core histone macro-H2A.2 OS=Homo sapiens OX=9606 GN=H2AFY2 PE=1 SV=3,Q9P0M6,,Uniprot_swissprot_human_JUN08_2018.fasta,"40,060.10",99.80%,1,1,2,0.00%,3.49%,372
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Hornerin OS=Homo sapiens OX=9606 GN=HRNR PE=1 SV=2 (Q86YZ3),Hornerin OS=Homo sapiens OX=9606 GN=HRNR PE=1 SV=2,Q86YZ3,,Uniprot_swissprot_human_JUN08_2018.fasta,"282,372.70",99.30%,1,1,1,0.00%,0.70%,2850
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2 (P09622)","Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2",P09622,,Uniprot_swissprot_human_JUN08_2018.fasta,"54,177.50",99.30%,1,1,1,0.00%,2.75%,509
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4 (P55072),Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,P55072,,Uniprot_swissprot_human_JUN08_2018.fasta,"89,324.80",100.00%,2,2,2,0.00%,2.48%,806
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3 (P06576)","ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3",P06576,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,560.60",100.00%,3,3,3,0.01%,4.91%,529
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like OS=Homo sapiens OX=9606 GN=DUS4L PE=2 SV=2 (O95620),tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like OS=Homo sapiens OX=9606 GN=DUS4L PE=2 SV=2,O95620,,Uniprot_swissprot_human_JUN08_2018.fasta,"35,816.80",55.90%,0,0,0,0.00%,0.00%,317
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Methionine synthase reductase OS=Homo sapiens OX=9606 GN=MTRR PE=1 SV=3 (Q9UBK8),Methionine synthase reductase OS=Homo sapiens OX=9606 GN=MTRR PE=1 SV=3,Q9UBK8,,Uniprot_swissprot_human_JUN08_2018.fasta,"80,411.30",91.60%,1,1,1,0.00%,1.10%,725
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Ceramide kinase-like protein OS=Homo sapiens OX=9606 GN=CERKL PE=1 SV=1 (#DECOY#Q49MI3|CERKL_HUMAN-DECOY),Ceramide kinase-like protein OS=Homo sapiens OX=9606 GN=CERKL PE=1 SV=1,#DECOY#Q49MI3|CERKL_HUMAN-DECOY,,,0,59.00%,0,0,0,0.00%,0.00%,
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 (P13645)","Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6",P13645,,Uniprot_swissprot_human_JUN08_2018.fasta,"58,828.80",96.50%,0,0,1,0.00%,1.54%,584
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Potassium-transporting ATPase alpha chain 2 OS=Homo sapiens OX=9606 GN=ATP12A PE=1 SV=3 (P54707),Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3,P13637,,Uniprot_swissprot_human_JUN08_2018.fasta,"111,751.50",18.00%,0,0,1,0.00%,1.18%,1013
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)","Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1",P63261,,Uniprot_swissprot_human_JUN08_2018.fasta,"41,793.90",100.00%,1,1,11,0.02%,18.10%,375
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2 (O14556)","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2",O14556,,Uniprot_swissprot_human_JUN08_2018.fasta,"44,500.50",100.00%,2,5,32,0.07%,8.82%,408
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1 (Q9NR31),GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1,Q9NR31,,Uniprot_swissprot_human_JUN08_2018.fasta,"22,367.80",22.00%,0,0,0,0.00%,0.00%,198
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,P11021,,Uniprot_swissprot_human_JUN08_2018.fasta,"72,334.70",100.00%,2,2,5,0.01%,6.88%,654
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),"Cluster of Fructose-1,6-bisphosphatase 1 OS=Homo sapiens OX=9606 GN=FBP1 PE=1 SV=5 (P09467)","Fructose-1,6-bisphosphatase 1 OS=Homo sapiens OX=9606 GN=FBP1 PE=1 SV=5",P09467,,Uniprot_swissprot_human_JUN08_2018.fasta,"36,843.20",99.40%,1,1,1,0.00%,3.25%,338
My Experiment_human,8-gene,RSHIP4NT_b,Service_Kachroo_2525_210722_6 (peptides_1_1_0.mzid),Cluster of Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 (P37837),Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2,P37837,,Uniprot_swissprot_human_JUN08_2018.fasta,"37,541.70",11.30%,0,0,0,0.00%,0.00%,337
